message,criticality
"CYYZ AMEND PUB: BOMET SEVEN DEP: DEPARTURE ROUTE DESCRIPTION:
EPSAT TRANSITION: (BOMET7.EPSAT)
TO READ: IPTOS TRANSITION: (BOMET7.IPTOS",4.0
"CSY3 LGT U/S TOWER 460543N 731109W (APRX 9 NM NNW AD)
297 FT AGL 313 MSL",3.0
TWY A CL MARKINGS FOR TWY C NOT STD,3.0
"IAP MID-OHIO VALLEY RGNL,
Parkersburg, WV.
RNAV (GPS) RWY 28, ORIG-B...
NOTE: STRAIGHT-IN RWY 10 NA AT NIGHT, CIRCLING RWY 10, 28 NA AT
NIGHT.
NOTE: RWY 28 HELICOPTER VISIBILITY REDUCTION BELOW 1 SM NOT
AUTHORIZED.
DISREGARD NOTE: HELICOPTER VISIBILITY REDUCTION BELOW 3/4 SM NA.",4.0
RWY 14L/32R CLSD TO TGL WED FRI MON 1200-1600,4.0
SVC MICROBURST/WS DETECTION SYSTEM NOT AVBL,3.0
"REF AIP AD 2 LIRF 3-1 (AOC TYPE 'A' NR RF A3 3/5) AND AOC TYPE 'B'
NR RF 3/5
NEW OBSTACLES ERECTED: RVR EQUIPMENT INSIDE STRIP RWY 16L/34R IN FLW
PSN:
1- 438.2M AFTER THR16L AND 119.6M LEFT RCL ON TAKE OFF DIRECTION
COORD (WGS84) 415033.1N 0121552.0E MAX ELEV AGL 2.7M/8.9FT MAX ELEV
AMSL 6.2M/20.3FT DAY ICAO SGL PROVIDED
2- 467.5M AFTER THR16L AND 120.1M LEFT RCL ON TAKE OFF DIRECTION
COORD (WGS84) 415032.2N 0121552.4E MAX ELEV AGL 2.7M/8.9FT MAX ELEV
AMSL 6.2M/20.3FT DAY ICAO SGL PROVIDED",0.0
"AIRSPACE CLSD AS FLW:
1. AREA: 605400N0730500E-605800N0724400E-604700N0722300E-
         604400N0722400E-602900N0725600E-602900N0730600E-
         604000N0731100E-605400N0730500E
   250M AMSL-400M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 604606N0724526E
   SFC-250M AMSL.",3.0
"KITE FLYING EVENT WILL TAKE PLACE AT ANE PSN 523653N 0063852E 
RADIUS 1NM BTN GND/984FT AMSL.",3.0
"REFER AIP INDIA 6TH EDITION ENR SECTION 3.1,FOLLOWING AMENDMENT
IS MADE IN ATS ROUTE M300
   ?SIGNIFICANT POINT 'LEMEX' (173703.6N0654701.1E) IS REPLACED BY
LEMAX (173703.6N0654701.1E)?
AMEND AIP INDIA 6TH EDITION ENR SECTIONS 3.1 ACCORDINGLY.",4.0
"FLYPAST BY MIL ACFT WI 3NM RADIUS 523734N 0003028W (EASTON ON THE
HILL, LINCOLNSHIRE). FLYPAST PLANNED 1245-1315 BUT MAY OCCUR ANYTIME
BTN 1200-1400. FOR INFO 01526 347959. 2018-05-0611/AS1",3.0
SVC PCL RWY 29 PAPI OUT OF SERVICE,4.0
TWY C CLSD,3.0
"OBSTACLES ERECTED 2 FIXED SILOS PSN (WGS-84) 460050.8N0110725.3E
340M SOUTH-WEST THR36 ELEV AMSL 192.0M/629.9FT ELEV AGL 6.0M/19.7FT
DAY/NGT ICAO SGL PROVIDED
REF AIP AD 2 LIDT 3-1",3.0
ATS RTE R809 SEGMENT CHITA VORDME (KTN)-BUSOL CLSD.,3.0
"REFER EAIP INDIA CHART AD2-VECC-LO(DU)19L
REGARDING LOCATOR (DU) RWY 19L PROCEDURE.
THIS PROCEDURE IS WITHDRAWN.
DELETE ENTRY AT SERIAL NR 8 IN VECC AD 2.24 OF EAIP INDIA.",3.0
"WIND MEASURE MAST AT SAVIGNE RDL132/9NM ARP LFDV: 
PSN: 460945N 0002153E 
ELEVATION: 875FT AMSL 
HEIGHT: 345FT AGL 
MARKING: DAY AND NIGHT",0.0
"INCREASED MIL FLYING ACTIVITIES WILL BE 
   EXPECTED IN VMC 10NM RADIUS CENTERED ON 
   524339N 0071958E IN THE VICINITY OF MEPPEN.
   AIRSPACE CAT C/D AND ALL EDR ARE EXCLUDED.
   ONLY WITHIN THE AIRSPACE OF THE FEDERAL REPUBLIC OF GERMANY.",3.0
DANGER AREA LHD24 SANTOS ACTIVATED.,3.0
LED121 ACTIVATED. LOWER AND UPPER VERTICAL LIMITS MODIFIED,2.0
PAPI 14 U/S,4.0
AFIS HR ATTN,0.0
"CRANE OPERATING AT POSITION 571239N 0021237W 322 DEG MAG, 1189M FM
ABERDEEN/DYCE ARP. HEIGHT UP TO 313FT AMSL/83FT AGL.",3.0
LINZ NDB LNZ FREQ 327 KHZ OUT OF SERVICE,4.0
"AFT RECARPETTING OF THE RWY 14/32 AND TWY A, B AND C,
THE REVISED PCN VALUES ARE AS FLW:

RWY 14  PCN 89/F/C/W/T IN FIRST 3049M
            108/R/C/W/T IN LAST 325M

RWY 32  PCN 108/R/C/W/T IN FIRST 325M
            89/F/C/W/T IN LAST 3049M

TWY A, B AND C  PCN 71/F/B/W/T

REF AND AMEND VOTV AD 2.8 OF EAIP INDIA",1.0
"REFER EAIP INDIA CHART AD2-VOCL-VOR28 REGARDING VOR 
   PROCEDURE RWY 28 FOR CALICUT AIRPORT. COORDINATES 
   OF VOR (CLC) ARE AMENDED AS 110805.72N 0755717.97E.
   AMEND THE CHART ACCORDINGLY.",0.0
"AIP DEP AND APCH (DAP) EAST YBBN AMD
RNAV-Z(GNSS) RWY 14 EFFECTIVE 24 MAY 2018
SPEED RESTRICTION AT BBNWF TO READ MIN IAS 150KT",4.0
"FUR NDB 390.00KHZ WITHDRAWN
REF:  AIP ENR 3.1, ENR 4.1 AND ENR 6 (L2/H2",4.0
"3 ADDITIONAL WIND POWER STATIONS ERECTED PSN 544554N 0085558E,
W OF CITY OF LECK. ELEV 493FT / 493FT AGL. DAY AND NIGHT MARKED.",3.0
"TEMPO RESTRICTED AREA RADIUS 2.5NM PSN 485628,05N0135832,57E 
(ZBYTINY). PJE",3.0
"ADVISORY SERVICE AVAILABLE ONLY FOR SCHEDULED SUMMER LATE NIGHT 
FLYING DAYS DAILY 2200-2330 OR TERMINATION OF LAST FLIGHT.",3.0
OBST TOWER LGT (ASR 1027588) 262523.00N0813748.00W (9.4NM SE RSW) 1248.7FT (1223.8FT AGL) OUT OF SERVICE,3.0
"RWY 03L/21R, CONNECTION WAYS OF PARKING AREAS A,B,C AND  D  SHELTER 
ARAES  27 30 31 CLSD TO TFC.",3.0
ABN OUT OF SERVICE.,0.0
"REF AIP AD 2 LIMP 3-1 AND AOC TYPE B NR MP 3/1
NEW OBSTACLE ERECTED CRANE PENETRATING
TAKE OFF FLIGHT PATH AREA RWY20 AND TAKE OF CLIMB SURFACE RWY20
PSN 2850.7M AFTER THR20 AND 154.9M RIGHT RCL ON TAKE OFF DIRECTION
- COORD (WGS-84): 444836.9N 0101716.1E
MAX ELEV AGL 23.0M/75.5FT MAX ELEV AMSL 78.0M/255.9FT
ROTATING JIB 30M
ICAO SIGNAL UNPROVIDED",3.0
"PORTION OF TWY L BEHIND PRKG BAY 525 CLSD FOR ACFT PRKG.
RMK: 
1.DEP ACFT IN PRKG BAY 524 TAXI VIA TWY L2: SHALL BE PUSHED BACK
UNTIL ABEAM PRKG BAY 521 THEN TAXI VIA TWY L2.
2.DEP ACFT IN PRKG BAY 524 TAX VIA TWY L1: SHALL BE PUSHED ONTO TWY
L2 AND TOWED ABEAM PRKG BAY 521 THEN TAX VIA TWY L, L1.",3.0
"REF AIP SUP 1/18 DATED 30 JAN 2018, WEF 3 MAR 2018, 0000UTC UNTIL
30 NOV 2018, 1100UTC, A TOWER CRANE IS ERECTED BESIDE NR 51,
SECTION 4, CIVIC BOULEVARD, SONGSHAN DISTRICT, TAIPEI CITY.
THE RELATED INFO IS AS FLW:
1. COORD: 250243.3N/1213245.0E
2. HGT: 131.87M AMSL
3. OPR HR: DAILY 0000-1100UTC AND WX COND REPORTED AT RCSS AD IS VMC.
4. OBST LGT: MEDIUM-INTENSITY TYPE A OBST LGT ON TOP.",3.0
NDB PTC 401.000 KHZ U/S. NOT USABLE. FALSE INDICATIONS,4.0
"FOR STATE AIRCRAFT ENTERING BAHRAIN FIR AT LONOS, NOT AUTHORISED 
TO OVERFLY THE QATAR TERRITORY, THAT ARE LANDING OR OVERFLYING THE 
SOUTHERN EMIRATES FIR, REQUIRED ROUTE IS MODIFIED TO LONOS UY604 
TOSNA",4.0
"REFER AIP SUPPLEMENT 41/2016 REGARDING ATS ROUTE Q23.
REMARK 12. AIRCRAFT SHALL CONTACT GWALIOR ATC ON 122.7 MHZ BEFORE 
CROSSING AKELA IS DELETED AMEND AIP SUPPLEMENT 41/2016 ACCORDINGLY.",0.0
"SID FORT WORTH MEACHAM INTL,
Fort Worth, TX.
JOE POOL NINE DEPARTURE...
NOTE: BRDEN TRANSITION ATC ASSIGNED ONLY.
ALL OTHER DATA REMAINS AS PUBLISHED.",0.0
SER EXTINCION DE INCENDIO Y SALVAMENTO U/S,0.0
THRESHOLD IDENTIFICATION LIGHTS SYSTEM RWY 19 U/S,3.0
ILS LOC RWY 31L U/S DUE TO INSPECTION,4.0
"CRANE ERECTED 770M BEFORE THR34, 190M E OF EXTD RCL. WORKING
RADIUS 60M AROUND 480048N 0075025E. ELEV 936FT / 115FT AGL. DAY AND
NIGHT MARKED.",3.0
"WIND POWER PLANT ERECTED 2.7NM S OF TOWN HANDEWITT AT PSN 544327N
   0091840E. ELEV 586FT/493FT AGL. DAY AND NIGHT MARKED.",3.0
"IN UPPER 1 EN ROUTE AIR NAVIGATION CHART AMDT AIRAC 2/2016 OCTOBER
13 2016 ON AWY UM 789 TRANSFER HDG 287 DIRECTION KALOM AKPEL",0.0
"MODEL FLYING ACTIVITY NR9571 SAINT CYR MODIFIED :
UPPER LIMIT RAISED TO 1000FT AGL
PSN : 451452N 0044308E",3.0
CYYT RWY 16/34 CLSD. AVBL AS TWY,4.0
ILS ON RWY 20 UNAVAILABLE DUE TO POWER OUTAGES,4.0
RWY 07/25 E 1249FT CLSD,4.0
"A-VDGS FOR STAND NR.3 NOT AVBL. PILOTS TO FLW MARSHALLER
FOR PRKG AT STAND NR.3",0.0
"NDB 'CS' 364 NOT AVBL
EXC 30MIN PN OPR REQ",4.0
TWY A2 CLSD DUE TO WIP,3.0
AIRSPACE CLSD WI CIRCLE RADIUS 0.5KM CENTRE 582712N0581656E.,3.0
"REF AOC TYPE B NR MJ 3/6
NEW OBSTACLE POLE ERECTED
PENETRATING INNER HORIZONTAL SURFACE
PSN COORD (WGS-84): 442501.0N 0085411.5E
MAX ELEV AGL 8.0M/26.2FT MAX ELEV AMSL 82.9M/271.9FT
ICAO SIGNAL UNPROVIDED",0.0
AD PRIVADO YAPEYU-YPY INHABILITADO,0.0
"REF AIP PAGE ENR 3.3-49,
   THE SPECIFICATION OF AWY UP574 BTN LOXAK TO ASNIT CHG AS FLW:
         FM LOXAK TO NEW OBTUX (312224N 0515242E):
                        MAG TR: 158/338 DEG,
                        DIST: 23.8 NM,
                        MNM FL: FL290,
                        LATERAL LIMITS: 10 NM,
         FM NEW OBTUX (312224N 0515242E) TO ASNIT:
                        MAG TR: 158/338 DEG,
                        DIST: 45.8 NM,
                        MNM FL: FL290,
                        LATERAL LIMITS: 10 NM.",0.0
TWY N BTN TWY G AND RWY 06R/24L WIP CONST VEHICLES XNG,3.0
OBST TOWER LGT (ASR 1249650) 365954.00N0942835.80W (9.3NM S JLN) 1353.0FT (265.1FT AGL) OUT OF SERVICE,3.0
"OBST - TREES IN RWY 14 TKOF FUNNEL :
 - ELEV : 1232FT AMSL
 - LIGHTING: NIL.",3.0
"AD CHANGED IFR MNM BLW REGULAR MNM TO TKOF:

RWY 10/28 - CEILING: NO REQ / VISIBILITY:600M",3.0
TWY B1 CLSD TO ACFT WINGSPAN MORE THAN 118FT,4.0
"ISV ILS LLZ RWY 10 U/S ABOVE 1300FT FROM 1NM TIL THR 10
REF: AIP AD 2.19
     AIP MAP ADC SBSV,
             ILS W RWY 10,
             ILS Z RWY 10,
             LOC Z RWY 10 AND
             ILS Y RWY 10",4.0
"CRANE OPERATING PSN 553713N0123426E, MAX HGT 266FT AMSL.",3.0
"WIND POWER PLANT ERECTED AT ALPEN-DRUEPT. 513433N 0063310E. ELEV
568 FT / 492 FT AGL. DAY AND NIGHT MARKED.",3.0
"RESTRICTED AREA ACT: ULR31. RESTRICTION NOT AFFECT FLT TO PSKOV AD.
OVERFLIGHT OF AREA SUBJ ATS CLR.",3.0
"HEL HDA BUENOS AIRES/ DARSENA SUR SE AMPLIAN
NORMAS PARTICULARES, ANTES DE OPERAR LOS PILOTOS
DEBERAN PRESENTAR PLAN DE VUELO EN LA DEPENDENCIA
ARO/AIS DEL AEROPARQUE JORGE NEWBERY.
MODIFICA MADHEL PAG HEL B-3 AMDT 1/2015 14 AGOSTO 2015.",0.0
"MIL RADAR GCA LIMITED CAPABILITY:
GND - 10000FT AMSL
RANGE - 30NM.",3.0
"CONSTRUCTION CRANE (LEEDS CITY CENTRE) OPERATING AT POSITION
534713N 0013345W 246FT AGL/ 348FT AMSL",3.0
"RWY 23 FIRST 3,000' OF CNTRLN PARTIALLY OBSCURED BY RUBBER. THIS
 MAY CAUSE ADDITIONAL SLICKNESS WHEN CONDITIONS ARE OTHER THAN DRY
 AND THE RETRO-REFLECTIVITY MAY BE AFFECTED DURING HOURS OF
 DARKNESS.",3.0
"REFER E-AIP (INDIA) CHART NR AD2-VERC-VOR(Y) 31 REGARDING VOR
   PROCEDURE RWY 31 - RANCHI AIRPORT.
   1. THE PROCEDURE IS WITHDRWAN.
      AMEND E-AIP ACCORDINGLY.",4.0
"RESTRICTIONS FOR TWY B1:
- NOT AVBL FOR OPERATION TAXIING,
- AVBL FOR OPERATION TOWING ONLY.",3.0
RWY12/30 HOURS OF OPERATION FM 0700 TO 1915,3.0
"FUEL SER HR  SER MAY 14/15 2030-0700 MAY 15/16 TIL AUG 09/10 1100-
0700",2.0
"REF TO AIP MALAYSIA PAGE AD 2-WMKK-1-32,
   AMD AS FLW:
   NOBEK MAX IAS CHG TO READ AS 230 KTS
   PONOX MAX IAS CHG TO READ AS 230 KTS",4.0
"CRANE OPR - RDL 330/60M FROM HELISTATION HOPITAL BAGNOLS SUR CEZE
PSN: 440932N 0043655E
HEIGHT: 114FT
ELEV: 332FT 
LIGHTING: DAY AND NIGHT.",3.0
"IN AIP VOL I ENR PART 3.3 UPPER AREA NAVIGATION ROUTES (RNAV) IN
COLUMN 6 REMARKS FREQUENCY CONTROL UNIT
WHERE IT READS RIO GRANDE TWR 118.3MHZ,
IT MUST READ COMMUNICATION SOUTH CVR ACC AFFECTS
PAG 39 AWY UT 108 BETWEEN GUDUX AND RIO GRANDE VOR/DME GRA,
PAG 45 AWY UT 662 BETWEEN ERUPO AND RIO GRANDE VOR/DME GRA
BOTH FROM AMDT AIRAC 2/2016  OCTOBER 13TH 2016",0.0
"CYSE BLASTING ACT RADIUS 3 NM CENTRE 493716N 1231024W
(APRX 10 NM SSE AD) SFC TO 2000 FT ASL
SR-SS",4.0
OBST TOWER LGT (ASR 1004234) 423153.70N0705910.40W (4.5NM SW BVY) 686.0FT (500.0FT AGL) OUT OF SERVICE,3.0
TWY F BTN TWY WB AND TWY WA CLSD,3.0
TWY B SFC MARKING BTN RWY 14/32 AND TWY A NOT STD,3.0
"REF. AIP-CHILE VOL II AMDT NR 81 DATED 17 AUG 2017
GEN 2.0-0.7 COORDINATES OF WPT MADKU IS MODIFIED TO:
271203,77S / 1094016,01W
GRAPHIC AND INFO AVBL AT:
HTTPS:WWW.AIPCHILE.GOB.CL/AIP/VOL2",3.0
TWY A BTN TWY A5 AND TWY A10 CLSD,3.0
"WIND POWER PLANT ERECTED 2.9NM SE OF TOWN PORTA-WESTFALICA. 
521246N 0085920E. ELEV 642FT / 409FT AGL. DAY AND NIGHT MARKED.",3.0
"REF GEN3.6.7 (SEARCH AND RESCUE UNITS), LINE C) READ:
PHONE NUMBER: ''(221) 33.860.33.26 - (221) 77.333.84.18 - 
(221) 77.333.01.14'' INSTEAD OF ''(221) 33.860.33.26- 
(221) 33.860.47.87''
MODIFY ASECNA AIP 13GEN3-6-01 AND 13GEN3-6-02",0.0
R-AREA LS-R39A HEITLI ACT.,3.0
"TEMPORARY RESERVED AIRSPACE EHTRA58 (REGTE HEIDE) ACTIVATED. AREA 
PROHIBITED.",3.0
ACFT CODE E SHALL OBTAIN TKOF PROC FM AP,4.0
AD BIRD  CONCENTRATION,3.0
FUEL JET A1 AND AVGAS 100LL NOT AVBL.,2.0
OCA(,0.0
"30 MIN PRIOR NOTICE IS REQUIRED FOR OPERATIONAL USE OF LIGHTING 
TWY A EDGE LIGHTS.",3.0
"VIP LIGHTING MAST INFORMATIONS AS BELOW:
OBSTACLE TYPE   :VIP LIGHTING MAST
COORDINATES     :384554.76N0352850.22E 
HEIGHT          :68.88FT 
ELEVATION AT TOP:3448.78FT
LIGHTING        :YES 
COLOR OF LIGHTING:RED

REF AIP TURKEY LTAU AD 2.10",0.0
"IN CHART IAC N 1 VOR- ILS DME PISTA 13, IAC N 2 VOR DME ? ILS DME
PISTA 13, ALL DATED ON DICEMBER 2011, IN VISUAL APPROACH MINIMUMS BOX
 WHERE IT READS ILS COMPLETO VIS ALS 900 M SHOULD READ ILS COMPLETO
VIS ALS 800 M RVR 750 M , IN MINIMUMS VIS SIN GP WHERE IT READS VIS
ALS CAT A, B Y C 1600 M VIS CAT D 2000 M SHOULD READ SIN GP VIS ALS
1600 M CAT A Y B 1800 M CAT C Y D, IN THE SAME BOX WHERE ITS READS
SIN GP VIS SIN ALS 2000 MTS CAT A, B Y C, 2400 CAT D, SHOULD READ SIN
 GP VIS SIN ALS SIN GP VIS SIN ALS 2000 M CAT A Y B? 2200 M C Y D
MODIFIES AIP VOL III",3.0
"AD OPR HR: DAILY 2100-0330 0500-1200.
DRG 1200-2100 PERIOD AD AVBL AS ALTN FOR ALL TYP WO DEP SER.
DAILY 0330-0500: AD CLSD DUE TO RWY AND TWY SKED MAINT.
REF AIP BOOK 1 PAGE AD 2.1 UHSS-1.",3.0
"THE MAIN BACK UP ELECTRICITY GENERATOR OF LIMNOS/IFAISTOS AIRPORT 
U/S.",3.0
CYR666 BAGOTVILLE ACT ABV FL310 TO UNL,3.0
RWY 21 PAPI OUT OF SERVICE,4.0
"SCHEDULED PMIS MAINTENANCE FOR THE DASR ARE ON MON - FRI 0600Z -
 1200Z (RADAR MAINTENANCE WILL BE CONDUCTED BETWEEN 0600Z - 1100Z).
 RADAR GENERATOR RUNS WILL BE DONE MON 1100-1200Z. TACAN MAINTENANCE
 AND GENERATOR RUNS WILL BE DONE ON WED 1530-1730Z.",4.0
"IAP CHICAGO O'HARE INTL, Chicago, IL.
RNAV (GPS) RWY 4R, AMDT 1B...
LNAV/VNAV DA 997/ HAT 336 ALL CATS. TEMPORARY CRANES BEGINNING
1935FT SOUTHEAST OF RWY 28L (2017-AGL-14409-OE).",4.0
TWY A1 CLSD,3.0
AERODROMO CERRADO,0.0
LGT:RWYTIL (RWY 07)-U/S DUE TO TRBL,3.0
PART OF RWY EAST OF THRESHOLD 26 NOT USABLE.,3.0
"NM..ROUTE ZAB.
V280 TEXICO (TXO) VORTAC, TX R-207 TO DEBRA INT, NM MOCA 6000.",3.0
"DUTCH MIL FLIGHT INFORMATION ON FREQ 132.350 LIMITED.
DUE TO LACK OF PERSONNEL RESPONSE ON FLIGHT INFORMATION REQUESTS
MAY NOT BE AVAILABLE AT ALL TIMES.",3.0
"WIND POWER PLANT ERECTED 6.0NM SE OF GROSS PANKOW, AT KLEIN 
WOLTERSDORF. 530441N 0121216E . ELEV 910FT / 605FT AGL. DAY AND
NIGHT MARKED.",3.0
TWY C CLSD,3.0
RWY 15/33 VR331 ACTIVATED,2.0
"AD OPN DOOR WITH PUBLIC AREA ON MAIN RAMP.
HELIPAD NR 1, 2 AND 3 RESERVED FOR EVENT.
HELIPAD NR 4, 5 AND 6 AVBL FOR VISITORS.
SCHOOL FLT SOLO AND AD CIRCUIT PROHIBITED.
PPR FOR PRKG.",3.0
"IAP YAKUTAT, Yakutat, AK.
VOR/DME RWY 29, AMDT 5...
CIRCLING CAT A MDA 520/HAA 487, CAT B MDA 540/HAA 507.
NOTE: STRAIGHT-IN RWY 29 NA AT NIGHT, CIRCLING RWY 20, 29 NA AT
NIGHT. NOTE: HELICOPTER VISIBILITY REDUCTION BELOW 1 SM NOT
AUTHORIZED. DISREGARD PROFILE NOTE: VGSI AND DESCENT ANGLES NOT
COINCIDENT.",4.0
"TWY A BTN APCH END RWY 09 AND TWY G CLSD EXC
HAZARDOUS CARGO, ENGINE RUN-UPS AND ACFT OVERFLOW PRKG PPR
504-243-4010",3.0
"AEROBATICS OVER CHAMBEON RDL252/2.4NM LFLZ AD
PSN : 454140N 0040836E
AXIS : 360/180
INFO : CLERMONT INFO 120.500MHZ",3.0
RWY 06R ILS DME UNUSABLE 15 DEG RIGHT OF COURSE,0.0
"REF AIP SUP 082/18 ITEM TWY:9
TWY T12 T14 Q1 Q2-RESTRICTED
RMK/NOT AVBL FOR ACFT WITH WINGSPAN MORE THAN 68.40M",4.0
"NEW REMOTE PRKG BRAVO 7 ENABLED, WITH FUEL PIT. CRITICAL 
ACFT A321. NOSE IN SELFPROPELLED SIGNALERS WINGTIP MANDATORY, 
TOWED EXIT COORD GEO 3323575S/7047532W 
INSTRUCTIONS: SANTIAGO GNDC FREQ 122.2 MHZ OR RQ FOLLOW ME",0.0
AIRSPACE LGT OUT/NIGHT VISION GOGGLE TRAINING SEVIER C MOA ACT 14500FT UP TO BUT NOT INCLUDING FL180,0.0
"CIRCLING GUIDANCE LIGHT S-SE OF AD COMPLETELY WITHDRAWN. 
REF AIP NORWAY AD 2 ENDU VFR ROUTES LIGHT AOIRCRAFT, VISUAL APPROACH
CHART - ICAO, VFRE ROUTES HELICOPTER AND VFR TRAFFIC PATTERN, ALL EFF
13 APR 2016",4.0
OBST TOWER LGT (ASR 1284216) 365041.60N0792314.00W (16.6NM N DAN) 1075.8FT (294.9FT AGL) OUT OF SERVICE,3.0
"OBST CRANE (ASN UNKNOWN) 430740N0773959W (.28NM E APCH END RWY 22) 
 688FT (140FT AGL) FLAGGED DLY SR-SS",3.0
TWY D RESERVED TO ACFT WHOSE WINGSPAN LESS THAN 39M,3.0
"AFIS HR SER, REST HR AND HOLIDAYS ONLY SAN,
HUMANITARIAN AND OFFICIAL FLT, COOR TEL
01144389239,0230215470329, 0230215670423",0.0
"ENABLED PAPI SYSTEM TO RWY 23 APPROACH ANGLE 3,
THR CROSS HGT 16,54M. CHANGES MADHEL AD P-8",3.0
"A.I.R. TWR AT STUDIO SITE AT TARABAI PARK.
   COORDS: 164330N 0741445E. OBST LGTD
FM MSL UPTO 1870FT",0.0
"REF AIP VOL III AD DOMESTIC WABP AD 2-6 7TH EDITION, NDB IAP WILL
BE PROVIDED LATER ON",0.0
"AERODROME ST. MERE DROP ZONE (PU722810) IS CLOSED DUE TO
 CONSTRUCTION UNTIL 30 JUNE 2018.",4.0
"CHECKLIST 
YEAR=2018 0051 0093 0105 0112 0119 0120 0121 0126 0133 0152 0157 0159
        0160 0161 0163 0166 0171 0174 0175 0178 0179 0186 0187 0188
        0189 0190 0194
LATEST PUBLICATIONS:
AIP AMDT       NR 08/18 EFFECTIVE DATE 01 JAN 18
AIRAC AIP AMDT NR 03/18 EFFECTIVE DATE 01 MAR 18
AIRAC SUP AMDT NR 03/18 EFFECTIVE DATE 01 MAR 18
AIC            NR 03/18 EFFECTIVE DATE 04 JAN 18
AIP SUP        NR 02/18 EFFECTIVE DATE 31 JAN 18",0.0
RWY 22R 4000FT DIST REMAINING SIGN LEFT SIDE MISSING,0.0
NAV ILS RWY 2 OM DECOMMISSIONED,0.0
RESTRICTED AREA ACT: UHR1399.,3.0
"GUN FRNG EXER SEA/AIR WILL TAKE PLACE WI FLW AREA
PSN:
   355130N 0013418W
   355130N 0011206W 
   353630N 0011206W
   353630N 0013418W",4.0
"OBST TOWER LGT (ASR 1014977) 400746.00N0825302.00W
(8.0NM NE CMH) 1025.9FT (123.7FT AGL) OUT OF SERVICE",3.0
"TRIGGER NOTAM - AIRAC AIP SUP 06/2018 WEF 21 JUN 2018 TIL 25 AUG
2018.
- RESTRICTIONS AND REARRANGEMENTS DUE TO AMARI MILITARY AERODROME
RECONSTRUCTION WORKS, STAGE 2.",4.0
"REFER ENR 4.3 OF EAIP INDIA REGARDING GLOBAL NAVIGATION SATELLITE
SYSTEM (GNSS). INSERT FOLLOWING WAYPOINTS:

REPORTING POINT   WGS-84 COORDINATES?ATS ROUTES
---------------   ------------------    ----------
    KIBUD?140251N 0914947E?W112
    VEPIM?165303N 0891633E?W111 & L759
    RUMUN?185805N 0891420E?W111, N895 & G472
    LEBIS?161337N 0891715E?W111 & L301

AMEND ENR 4.3 OF EAIP INDIA ACCORDINGLY.",0.0
"IN UPPER 1 EN ROUTE AIR NAVIGATION CHART AMDT AIRAC 2/2016 OCTOBER
13 2016 AWY UM 529 ADD VUMDA REPORTING POINT 270106S-0584558W
BTN VOR/DME SIS 30NM AND VOR/DME FSA 57NM",3.0
"NIGHT LIGHTING U/S ON 'LEONCEL' MEASURING MAST 
REF:OBST PUBLISHED P0821/18",3.0
"OBST LGT RADIO TOWER/LOOK-OUT TOWER CUXHAVEN, AM QUERKAMP
535123N 0084039E OUT OF SERVICE. AIP ENR 5.4 NIEDERSACHSEN NR. 138 
REFERS.",3.0
"EN SID 7 CANAR 1A, PIRCA 1A RWY 05
EN CUADRO DE REGIMEN DE ASCENSO, CAMBIAR COMO SIGUE:
REGIMEN DE ASCENSO 395 FT POR NM
PDG 6.5 POR CIENTO
KT            100   120   140   160   180   200
FT POR MIN    658   790   922   1053  1185  1316
REF AIRAC SUP 19/15 DEL 12 NOV 2015 PAGINA 2",0.0
"CZST BLASTING ACT RADIUS 0.5 NM CENTRE 555719N 1295847W
(APRX 1.2 NM N AD) SFC TO 500 FT AGL
1400-0200 DLY",4.0
"UAS OPR WI 0.5NM RADIUS OF 512953N 0000729W (WESTMINSTER, LONDON)
MAX HGT 400FT AGL. FOR INFO 07854 505697. 2018-06-0115/AS2",3.0
"SECN OF TWY N BTN TWY P4A AND TWY P5 CLSD.
REF AIP SUP 05/2018 AREA FCC D1.",3.0
SER AIS/ARO EXTD OPS HR,0.0
"AIRSPACE CLSD AS FLW:
1. AREA: 612400N0653000E-620300N0654200E-621000N0664300E-
         614200N0672700E-612100N0673800E-610700N0663700E-
         612400N0653000E
   350M AMSL-750M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 614300N0660700E
   SFC-750M AMSL.
3. WI CIRCLE RADIUS 0.5KM CENTRE 612900N0665300E
   SFC-750M AMSL.",3.0
ADS-B GROUND RECEIVER COMMISSIONED AND OPERATIONAL,0.0
"DVOR/DME-HP DECOMMISSIONING OF LUCKNOW AIRPORT AS PER FOLLOWING
DETAILS:

   DVOR FREQ          - 113.1 MHZ
   DME CH             - 78Y
   INTERROGATION FREQ - 1102 MHZ
   REPLY FREQ         - 1165 MHZ
   IDENT              - LLK
   COORDINATES        264543.90N 0805249.70E
 
AMEND VILK AD 2.17, AD 2.19, ENR 2.1, ENR 2.2, ENR 3.1, ENR 4.1 OF
EAIP INDIA ACCORDINGLY",0.0
"AD OPERATIONAL BUT CTN ADZ DUE POSSIBILITY OF PRESENCE OF BATS
DURING SUNRISE AND SUNSET NEAR THR 08.",3.0
"ACFT STAND 1B ADDN LOCATED WI BOUNDARIES OF ACFT STAND 1.
ACFT TAX INTO ACFT STAND 1 AND ACFT STAND 1B SHALL BE CARRIED OUT
STRICTLY UNDER MARSHALLER'S INSTRUCTIONS.",0.0
AD CLSD,4.0
